p;n;connectedGraphsPercentatge
0.870000;1000;1.000000
0.880000;1000;1.000000
0.890000;1000;1.000000
0.900000;1000;1.000000
0.910000;1000;1.000000
0.920000;1000;1.000000
0.930000;1000;1.000000
0.940000;1000;1.000000
0.950000;1000;1.000000
0.960000;1000;1.000000
0.970000;1000;1.000000
0.980000;1000;0.998000
0.990000;1000;0.639000
1.000000;1000;0.000000
